Source,Target,weight
journal of the association for information systems,journal of the medical library association,0.012189248423545584
journal of the association for information systems,knowledge management research & practice,0.04139617401376856
journal of the association for information systems,knowledge organization,0.00711182510374416
journal of the association for information systems,law library journal,0.0008825159468487153
journal of the association for information systems,learned publishing,0.0032814455326323514
journal of the association for information systems,library & information science research,0.009730238643759308
journal of the association for information systems,library and information science,0.0010568262233628793
journal of the association for information systems,library quarterly,0.012831275309300345
journal of the association for information systems,library resources & technical services,0.0026242892828841832
journal of the association for information systems,library trends,0.007452850711119467
journal of the association for information systems,malaysian journal of library & information science,0.005556842010488987
journal of the association for information systems,mis quarterly,0.19959729588230682
journal of the association for information systems,mis quarterly executive,0.01658611776235683
journal of the association for information systems,online information review,0.08778730811849776
journal of the association for information systems,portal-libraries and the academy,0.0021272744079959814
journal of the association for information systems,profesional de la informacion,0.012975096171921293
journal of the association for information systems,qualitative health research,0.029531035635344993
journal of the association for information systems,research evaluation,0.006323223368231364
journal of the association for information systems,revista espanola de documentacion cientifica,0.0058175986157365306
journal of the association for information systems,scientist,0.004409309945180805
journal of the association for information systems,scientometrics,0.023716139983879184
journal of the association for information systems,serials review,0.0018028776158812941
journal of the association for information systems,social science computer review,0.02152674131359048
journal of the association for information systems,telecommunications policy,0.03894586148228585
journal of the association for information systems,transinformacao,0.001126036166092398
journal of the medical library association,knowledge management research & practice,0.0011770293233102085
journal of the medical library association,knowledge organization,0.005081238910459324
journal of the medical library association,law library journal,0.0035129961680469475
journal of the medical library association,learned publishing,0.014150846518073234
journal of the medical library association,library & information science research,0.018936023037792474
journal of the medical library association,library and information science,0.008413732321149222
journal of the medical library association,library quarterly,0.004393715943963432
journal of the medical library association,library resources & technical services,0.006964269391798453
journal of the medical library association,library trends,0.021975753133794403
journal of the medical library association,malaysian journal of library & information science,0.01597548349421716
journal of the medical library association,mis quarterly,0.006056216556225915
journal of the medical library association,online information review,0.0178483267327872
journal of the medical library association,portal-libraries and the academy,0.014113261201981983
journal of the medical library association,profesional de la informacion,0.010042948580492943
journal of the medical library association,qualitative health research,0.02806955132446046
journal of the medical library association,research evaluation,0.0061528143223256145
journal of the medical library association,restaurator-international journal for the preservation of library and archival material,0.0010088891357653363
journal of the medical library association,revista espanola de documentacion cientifica,0.006616538194755166
journal of the medical library association,scientist,0.005850654973606126
journal of the medical library association,scientometrics,0.02430250793593676
journal of the medical library association,serials review,0.011961072164690523
journal of the medical library association,social science computer review,0.005389348673504484
journal of the medical library association,telecommunications policy,0.0012207105788826279
journal of the medical library association,transinformacao,0.017929469719794127
knowledge management research & practice,knowledge organization,0.028966279524139
knowledge management research & practice,law library journal,0.0019884272274088895
knowledge management research & practice,learned publishing,0.00739353851411363
knowledge management research & practice,library & information science research,0.029596775614829426
knowledge management research & practice,library and information science,0.007143515235089659
knowledge management research & practice,library quarterly,0.009792296796968835
knowledge management research & practice,library resources & technical services,0.0019709590069608824
knowledge management research & practice,library trends,0.0023322605432672503
knowledge management research & practice,malaysian journal of library & information science,0.00417343769311702
knowledge management research & practice,mis quarterly,0.05023252962497013
knowledge management research & practice,mis quarterly executive,0.026693397175141645
knowledge management research & practice,online information review,0.05317113510948774
knowledge management research & practice,portal-libraries and the academy,0.0017973883509415137
knowledge management research & practice,profesional de la informacion,0.020098813836230245
knowledge management research & practice,qualitative health research,0.031669242594564356
knowledge management research & practice,research evaluation,0.008548244066484677
knowledge management research & practice,revista espanola de documentacion cientifica,0.0018725475446442633
knowledge management research & practice,scientometrics,0.013755713403183956
knowledge management research & practice,serials review,0.0020310629807344027
knowledge management research & practice,social science computer review,0.01555745248546788
knowledge management research & practice,telecommunications policy,0.013473466436236373
knowledge management research & practice,transinformacao,0.008879888719236641
knowledge organization,law library journal,0.0018394384183549881
knowledge organization,learned publishing,0.0017098889266581193
knowledge organization,library & information science research,0.025689078447067533
knowledge organization,library and information science,0.019824798490590222
knowledge organization,library quarterly,0.01897988171363606
knowledge organization,library resources & technical services,0.010939674336880693
knowledge organization,library trends,0.018986079226197522
knowledge organization,malaysian journal of library & information science,0.0019303652463394001
knowledge organization,mis quarterly,0.015367604325852676
knowledge organization,online information review,0.012296782517329637
knowledge organization,portal-libraries and the academy,0.0033254273929187875
knowledge organization,profesional de la informacion,0.023663628014307558
knowledge organization,qualitative health research,0.0035510703806607147
knowledge organization,research evaluation,0.005271827679895136
knowledge organization,restaurator-international journal for the preservation of library and archival material,0.0015847920243130652
knowledge organization,revista espanola de documentacion cientifica,0.0069289654584007866
knowledge organization,scientometrics,0.014438010005501455
knowledge organization,social science computer review,0.005079446189615055
knowledge organization,telecommunications policy,0.0006391757431769153
knowledge organization,transinformacao,0.01408206293674543
law library journal,library & information science research,0.003271681583279019
law library journal,library and information science,0.007106914883162202
law library journal,library quarterly,0.0069586608629791675
law library journal,library resources & technical services,0.0205890367860634
law library journal,library trends,0.0055687464630653745
law library journal,mis quarterly,0.0017707733638757399
law library journal,online information review,0.0015869612607867722
law library journal,portal-libraries and the academy,0.02861086868690531
law library journal,profesional de la informacion,0.005453409821322244
law library journal,qualitative health research,0.0004773785270400006
law library journal,research evaluation,0.001417407746319459
law library journal,scientist,0.007412900480025426
law library journal,serials review,0.00606197001814329
law library journal,social science computer review,0.0027313663546439933
law library journal,telecommunications policy,0.0010311103146563522
learned publishing,library & information science research,0.028385101586690466
learned publishing,library and information science,0.03303191599175255
learned publishing,library quarterly,0.00258742821401288
learned publishing,library resources & technical services,0.002734139294110546
learned publishing,library trends,0.007764819265662775
learned publishing,malaysian journal of library & information science,0.020263059666846352
learned publishing,mis quarterly,0.0016460598714797229
learned publishing,online information review,0.014751934393549418
learned publishing,portal-libraries and the academy,0.011635679449482322
learned publishing,profesional de la informacion,0.013518220159602336
learned publishing,qualitative health research,0.001331271950827329
learned publishing,research evaluation,0.028986790363706463
learned publishing,revista espanola de documentacion cientifica,0.018183351671314595
learned publishing,scientometrics,0.056512372577222705
learned publishing,serials review,0.03381019545202201
learned publishing,social science computer review,0.0025389994238725327
learned publishing,telecommunications policy,0.0009584904238167396
learned publishing,transinformacao,0.014078050381332233
learned publishing,zeitschrift fur bibliothekswesen und bibliographie,0.008324666317641165
library & information science research,library and information science,0.04701465945016449
library & information science research,library quarterly,0.06649342364363127
library & information science research,library resources & technical services,0.014052740199661939
library & information science research,library trends,0.061398586876193116
library & information science research,malaysian journal of library & information science,0.012589158369701996
library & information science research,mis quarterly,0.01974071114295948
library & information science research,mis quarterly executive,0.0029280191811651207
library & information science research,online information review,0.04140991599870954
library & information science research,portal-libraries and the academy,0.036802622242700485
library & information science research,profesional de la informacion,0.018706157559451014
library & information science research,qualitative health research,0.052984580295451486
library & information science research,research evaluation,0.015106799849415946
library & information science research,restaurator-international journal for the preservation of library and archival material,0.0009395865657572857
library & information science research,revista espanola de documentacion cientifica,0.006162035231845261
library & information science research,scientometrics,0.023938878070356624
library & information science research,serials review,0.020050996859083223
library & information science research,social science computer review,0.018068917541346294
library & information science research,telecommunications policy,0.0034105727376849146
library & information science research,transinformacao,0.005565953113732076
library and information science,library quarterly,0.016666203722992937
library and information science,library resources & technical services,0.02817792415551645
library and information science,library trends,0.026674633198149503
library and information science,malaysian journal of library & information science,0.003729111385913483
library and information science,mis quarterly,0.001413685296194943
library and information science,online information review,0.005701230493961761
library and information science,portal-libraries and the academy,0.021413718081726
library and information science,profesional de la informacion,0.0043536939485325
library and information science,research evaluation,0.003394734522037752
library and information science,scientometrics,0.008036558561802513
library and information science,serials review,0.007259300982933511
library and information science,social science computer review,0.001635426305613079
library quarterly,library resources & technical services,0.019313082381200473
library quarterly,library trends,0.051583417701732935
library quarterly,malaysian journal of library & information science,0.004381584169467347
library quarterly,mis quarterly,0.017440857880259196
library quarterly,online information review,0.015258286111639414
library quarterly,portal-libraries and the academy,0.0167736132367888
library quarterly,profesional de la informacion,0.005968023011665393
library quarterly,qualitative health research,0.05172022765051039
library quarterly,research evaluation,0.001994351133823977
library quarterly,restaurator-international journal for the preservation of library and archival material,0.0023981298042934722
library quarterly,scientometrics,0.008702090564414271
library quarterly,serials review,0.00142157362155009
library quarterly,social science computer review,0.009607862664109472
library quarterly,telecommunications policy,0.0014508147217850878
library quarterly,transinformacao,0.003551529613607996
library resources & technical services,library trends,0.005519825341137947
library resources & technical services,malaysian journal of library & information science,0.0030866843978674496
library resources & technical services,mis quarterly,0.0017552172202777929
library resources & technical services,online information review,0.006292079584368908
library resources & technical services,portal-libraries and the academy,0.005317410717701411
library resources & technical services,profesional de la informacion,0.00900916987542148
library resources & technical services,qualitative health research,0.003312293486232823
library resources & technical services,restaurator-international journal for the preservation of library and archival material,0.002534107379206222
library resources & technical services,scientometrics,0.0031303871377689318
library resources & technical services,serials review,0.021030505843376807
library resources & technical services,social science computer review,0.0013536857280441158
library trends,malaysian journal of library & information science,0.016071054599845435
library trends,mis quarterly,0.007477094080462583
library trends,online information review,0.03387701037181223
library trends,portal-libraries and the academy,0.015101181301621086
library trends,profesional de la informacion,0.006822824861628822
library trends,qualitative health research,0.06248768542384597
library trends,research evaluation,0.011305013319715855
library trends,restaurator-international journal for the preservation of library and archival material,0.0023989128671075806
library trends,revista espanola de documentacion cientifica,0.005244216319521954
library trends,scientist,0.006955774920969729
library trends,scientometrics,0.02685564147234516
library trends,serials review,0.015642415897542027
library trends,social science computer review,0.019862733179307063
library trends,telecommunications policy,0.00532139100979593
library trends,transinformacao,0.01243441253872314
malaysian journal of library & information science,mis quarterly,0.00185830595178401
malaysian journal of library & information science,online information review,0.029977338203737436
malaysian journal of library & information science,portal-libraries and the academy,0.011259433727776123
malaysian journal of library & information science,profesional de la informacion,0.0057229819101749495
malaysian journal of library & information science,qualitative health research,0.008015619626088466
malaysian journal of library & information science,research evaluation,0.016362201032082777
malaysian journal of library & information science,revista espanola de documentacion cientifica,0.02346051143592623
malaysian journal of library & information science,scientometrics,0.06172778291786965
malaysian journal of library & information science,serials review,0.022265685253241917
malaysian journal of library & information science,social science computer review,0.004299574234244331
malaysian journal of library & information science,telecommunications policy,0.002164159992194509
mis quarterly,mis quarterly executive,0.02773345120897718
mis quarterly,online information review,0.11095919096627331
mis quarterly,portal-libraries and the academy,0.003912689396778227
mis quarterly,profesional de la informacion,0.003977509203265743
mis quarterly,qualitative health research,0.02497412352250973
mis quarterly,research evaluation,0.00507503373929182
mis quarterly,revista espanola de documentacion cientifica,0.0016675779072729043
mis quarterly,scientist,0.0014745509947778565
mis quarterly,scientometrics,0.009266032244767944
mis quarterly,serials review,0.0024116562591532512
mis quarterly,social science computer review,0.031240604363466658
mis quarterly,telecommunications policy,0.04737931069398508
mis quarterly,transinformacao,0.006025061588359007
mis quarterly executive,online information review,0.007456388309383101
mis quarterly executive,qualitative health research,0.004485956596579896
mis quarterly executive,research evaluation,0.0019027816261061215
mis quarterly executive,scientometrics,0.001059898593594638
mis quarterly executive,social science computer review,0.0018333446135300325
mis quarterly executive,telecommunications policy,0.009689409673524453
online information review,portal-libraries and the academy,0.014823098203894965
online information review,profesional de la informacion,0.040831223892734206
online information review,qualitative health research,0.011999329088410731
online information review,research evaluation,0.026152314072497487
online information review,revista espanola de documentacion cientifica,0.016439256154345716
online information review,scientist,0.001982231622779761
online information review,scientometrics,0.0741043181741411
online information review,serials review,0.009725932810255574
online information review,social science computer review,0.026658705095242326
online information review,telecommunications policy,0.030880859862193976
online information review,transinformacao,0.00506216284310335
portal-libraries and the academy,profesional de la informacion,0.005477190521144498
portal-libraries and the academy,qualitative health research,0.010644017171483618
portal-libraries and the academy,restaurator-international journal for the preservation of library and archival material,0.004621887180133109
portal-libraries and the academy,revista espanola de documentacion cientifica,0.010103816820269855
portal-libraries and the academy,scientist,0.004467135561824145
portal-libraries and the academy,scientometrics,0.009039923015001193
portal-libraries and the academy,serials review,0.014612170723579856
portal-libraries and the academy,social science computer review,0.006583864876145382
portal-libraries and the academy,telecommunications policy,0.0006213640082146733
portal-libraries and the academy,zeitschrift fur bibliothekswesen und bibliographie,0.0053966611472043196
profesional de la informacion,qualitative health research,0.0029244194400829078
profesional de la informacion,research evaluation,0.02865401763828021
profesional de la informacion,revista espanola de documentacion cientifica,0.02396613873539961
profesional de la informacion,scientist,0.004541140634373315
profesional de la informacion,scientometrics,0.07980514573761008
profesional de la informacion,serials review,0.007427122068593809
profesional de la informacion,social science computer review,0.010876022419303298
profesional de la informacion,telecommunications policy,0.0075798944734647615
profesional de la informacion,transinformacao,0.009277621493050107
qualitative health research,research evaluation,0.0029643599370526
qualitative health research,scientometrics,0.0026038550874963075
qualitative health research,serials review,0.00048761445262038836
qualitative health research,social science computer review,0.03647126514745542
qualitative health research,telecommunications policy,0.004644681555564319
research evaluation,revista espanola de documentacion cientifica,0.06540546446391986
research evaluation,scientist,0.003540893563759063
research evaluation,scientometrics,0.19064087884463654
research evaluation,serials review,0.00579119891836734
research evaluation,social science computer review,0.003914045887228934
research evaluation,telecommunications policy,0.016745909936607035
research evaluation,transinformacao,0.00542557578756874
revista espanola de documentacion cientifica,scientometrics,0.13011619944716823
revista espanola de documentacion cientifica,serials review,0.011417392516771378
revista espanola de documentacion cientifica,social science computer review,0.0012860951837743116
revista espanola de documentacion cientifica,telecommunications policy,0.0019420404844115381
revista espanola de documentacion cientifica,transinformacao,0.017827606243356588
scientist,scientometrics,0.0009861846616568144
scientist,social science computer review,0.0034116779630069794
scientist,telecommunications policy,0.002575865615362156
scientometrics,serials review,0.014113083357848888
scientometrics,social science computer review,0.007812472277056969
scientometrics,telecommunications policy,0.012208581644687034
scientometrics,transinformacao,0.019140511849943916
serials review,social science computer review,0.0027899321701453017
serials review,telecommunications policy,0.0010532193284643995
serials review,transinformacao,0.027071455489274546
serials review,zeitschrift fur bibliothekswesen und bibliographie,0.018294808692700285
social science computer review,telecommunications policy,0.03132051737775299
social science computer review,transinformacao,0.001742527888113237
